,PlayerID,Player,Team,Position,Headshot,Team Logo,playerStripped,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position,Last Season
340,8466142.0,Eric Brewer,TOR,D,https://assets.nhle.com/mugs/nhl/20142015/TOR/8466142.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,ericbrewer,44,1979-04-17,Vernon,BC,CAN,CAN,76,216,1997,NYI,1,5,5,2014-2015
341,8466251.0,Jason Chimera,ANA,L,https://assets.nhle.com/mugs/nhl/20172018/ANA/8466251.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,jasonchimera,44,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121,2017-2018
342,8467478.0,Kent Huskins,PHI,D,https://assets.nhle.com/mugs/nhl/20122013/PHI/8467478.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,kenthuskins,44,1979-05-04,Almonte,ON,CAN,CAN,76,210,1998,CHI,6,11,156,2012-2013
343,8468184.0,Lawrence Nycholat,COL,D,https://assets.nhle.com/mugs/nhl/20082009/COL/8468184.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,lawrencenycholat,44,1979-05-07,Calgary,AB,CAN,CAN,72,200,-,-,-,-,-,2008-2009
344,8467350.0,Mike Van Ryn,TOR,D,https://assets.nhle.com/mugs/nhl/20082009/TOR/8467350.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,michaelvanryn,44,1979-05-14,London,ON,CAN,CAN,73,213,1998,N.J,1,26,26,2008-2009
345,8469920.0,Graham Mink,WSH,R,https://assets.nhle.com/mugs/nhl/20082009/WSH/8469920.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,grahammink,44,1979-05-21,Stowe,VT,USA,USA,74,225,-,-,-,-,-,2008-2009
346,8466285.0,Brian Campbell,CHI,D,https://assets.nhle.com/mugs/nhl/20162017/CHI/8466285.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,briancampbell,44,1979-05-23,Strathroy,ON,CAN,CAN,70,192,1997,BUF,6,22,156,2016-2017
347,8466212.0,Francis Lessard,OTT,R,https://assets.nhle.com/mugs/nhl/20102011/OTT/8466212.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,francislessard,44,1979-05-30,Montreal,QC,CAN,CAN,74,235,1997,CAR,3,27,80,2010-2011
348,8466304.0,Ladislav Nagy,LAK,L,https://assets.nhle.com/mugs/nhl/20072008/LAK/8466304.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,ladislavnagy,44,1979-06-01,Saca,,SVK,SVK,71,192,1997,STL,7,16,177,2007-2008
349,8466232.0,Quintin Laing,WSH,L,https://assets.nhle.com/mugs/nhl/20092010/WSH/8466232.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,quintinlaing,44,1979-06-08,Harris,SK,CAN,CAN,75,193,1997,DET,4,22,102,2009-2010
350,8468123.0,Noah Clarke,NJD,L,https://assets.nhle.com/mugs/nhl/20072008/NJD/8468123.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,noahclarke,44,1979-06-11,La Verne,CA,USA,USA,69,190,1999,L.A,9,7,250,2007-2008
351,8467493.0,Chris Neil,OTT,R,https://assets.nhle.com/mugs/nhl/20162017/OTT/8467493.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,chrisneil,44,1979-06-18,Flesherton,ON,CAN,CAN,73,209,1998,OTT,6,16,161,2016-2017
352,8470001.0,Jeff Giuliano,LAK,L,https://assets.nhle.com/mugs/nhl/20072008/LAK/8470001.png,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,jeffgiuliano,44,1979-06-20,Nashua,NH,USA,USA,69,205,-,-,-,-,-,2007-2008
353,8467565.0,John Pohl,TOR,C,https://assets.nhle.com/mugs/nhl/20072008/TOR/8467565.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,johnpohl,44,1979-06-29,Rochester,MN,USA,USA,73,196,1998,STL,9,27,255,2007-2008
354,8466138.0,Joe Thornton,FLA,C,https://assets.nhle.com/mugs/nhl/20212022/FLA/8466138.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,joethornton,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1,2021-2022
355,8470937.0,Kevin Doell,ATL,C,https://assets.nhle.com/mugs/nhl/20072008/ATL/8470937.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,kevindoell,44,1979-07-15,Saskatoon,SK,CAN,CAN,71,190,-,-,-,-,-,2007-2008
356,8466353.0,Karel Rachunek,NJD,D,https://assets.nhle.com/mugs/nhl/20072008/NJD/8466353.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,karelrachunek,44,1979-08-27,Zlin,,CZE,CZE,74,220,1997,OTT,9,12,229,2007-2008
357,8467436.0,Jay Leach,NJD,D,https://assets.nhle.com/mugs/nhl/20102011/NJD/8467436.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,jayleach,44,1979-09-02,Syracuse,NY,USA,USA,77,220,1998,PHX,5,1,115,2010-2011
358,8466202.0,Maxim Afinogenov,ATL,R,https://assets.nhle.com/mugs/nhl/20092010/ATL/8466202.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,maximafinogenov,44,1979-09-04,Moscow,,RUS,RUS,72,190,1997,BUF,3,16,69,2009-2010
359,8466144.0,Paul Mara,MTL,D,https://assets.nhle.com/mugs/nhl/20102011/MTL/8466144.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,paulmara,44,1979-09-07,Ridgewood,NJ,USA,USA,76,211,1997,T.B,1,7,7,2010-2011
360,8466139.0,Patrick Marleau,SJS,C,https://assets.nhle.com/mugs/nhl/20202021/SJS/8466139.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,patmarleau,44,1979-09-15,Aneroid,SK,CAN,CAN,74,215,1997,S.J,1,2,2,2020-2021
361,8470543.0,Chris Kunitz,CHI,L,https://assets.nhle.com/mugs/nhl/20182019/CHI/8470543.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,chriskunitz,44,1979-09-26,Regina,SK,CAN,CAN,72,188,-,-,-,-,-,2018-2019
362,8467392.0,Alex Henry,MTL,D,https://assets.nhle.com/mugs/nhl/20082009/MTL/8467392.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,alexhenry,44,1979-10-18,Elliot Lake,ON,CAN,CAN,78,231,1998,EDM,3,9,67,2008-2009
363,8468121.0,Darren Haydar,COL,R,https://assets.nhle.com/mugs/nhl/20092010/COL/8468121.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,darrenhaydar,44,1979-10-22,Toronto,ON,CAN,CAN,69,170,1999,NSH,9,5,248,2009-2010
364,8467343.0,Martin Skoula,NJD,D,https://assets.nhle.com/mugs/nhl/20092010/NJD/8467343.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,martinskoula,44,1979-10-28,Litomerice,,CZE,CZE,75,226,1998,COL,1,17,17,2009-2010
365,8467331.0,Brad Stuart,COL,D,https://assets.nhle.com/mugs/nhl/20152016/COL/8467331.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,bradstuart,44,1979-11-06,Rocky Mountain House,AB,CAN,CAN,74,215,1998,S.J,1,3,3,2015-2016
366,8467915.0,Mike Commodore,TBL,D,https://assets.nhle.com/mugs/nhl/20112012/TBL/8467915.png,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,michaelcommodore,44,1979-11-07,Fort Saskatchewan,AB,CAN,CAN,76,227,1999,N.J,2,14,42,2011-2012
367,8467338.0,Alex Tanguay,ARI,L,https://assets.nhle.com/mugs/nhl/20152016/ARI/8467338.png,https://assets.nhle.com/logos/nhl/svg/ARI_20142015-20202021_light.svg,alextanguay,44,1979-11-21,Ste-Justine,QC,CAN,CAN,73,194,1998,COL,1,12,12,2015-2016
368,8467988.0,Ryan Malone,NYR,L,https://assets.nhle.com/mugs/nhl/20142015/NYR/8467988.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,ryanmalone,44,1979-12-01,Pittsburgh,PA,USA,USA,76,224,1999,PIT,4,19,115,2014-2015
369,8467943.0,Niklas Hagman,ANA,L,https://assets.nhle.com/mugs/nhl/20112012/ANA/8467943.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,niklashagman,44,1979-12-05,Espoo,,FIN,FIN,70,205,1999,FLA,3,4,70,2011-2012
370,8467924.0,Matt Murley,PHX,L,https://assets.nhle.com/mugs/nhl/20072008/PHX/8467924.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,mattmurley,43,1979-12-17,Troy,NY,USA,USA,74,206,1999,PIT,2,23,51,2007-2008
371,8468113.0,Jeff Finger,TOR,D,https://assets.nhle.com/mugs/nhl/20092010/TOR/8468113.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,jefffinger,43,1979-12-18,Houghton,MI,USA,USA,73,209,1999,COL,8,25,240,2009-2010
372,8468927.0,Steve Montador,CHI,D,https://assets.nhle.com/mugs/nhl/20112012/CHI/8468927.png,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,stevemontador,43,1979-12-21,Vancouver,BC,CAN,CAN,72,210,-,-,-,-,-,2011-2012
373,8471309.0,Johan Franzen,DET,R,https://assets.nhle.com/mugs/nhl/20152016/DET/8471309.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,johanfranzen,43,1979-12-23,Vetlanda,,SWE,SWE,76,232,2004,DET,3,32,97,2015-2016
374,8467351.0,Scott Gomez,OTT,C,https://assets.nhle.com/mugs/nhl/20152016/OTT/8467351.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,scottgomez,43,1979-12-23,Anchorage,AK,USA,USA,71,200,1998,N.J,1,27,27,2015-2016
375,8468095.0,George Parros,MTL,R,https://assets.nhle.com/mugs/nhl/20132014/MTL/8468095.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,georgeparros,43,1979-12-29,Washington,PA,USA,USA,77,224,1999,L.A,8,7,222,2013-2014
376,8467336.0,Mike Rupp,MIN,L,https://assets.nhle.com/mugs/nhl/20132014/MIN/8467336.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,michaelrupp,43,1980-01-13,Cleveland,OH,USA,USA,77,235,2000,N.J,3,11,76,2013-2014
377,8471011.0,Garrett Stafford,PHX,D,https://assets.nhle.com/mugs/nhl/20102011/PHX/8471011.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,garrettstafford,43,1980-01-28,Los Angeles,CA,USA,USA,73,207,-,-,-,-,-,2010-2011
378,8467371.0,Mike Ribeiro,NSH,C,https://assets.nhle.com/mugs/nhl/20162017/NSH/8467371.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,michaelribeiro,43,1980-02-10,Montreal,QC,CAN,CAN,72,179,1998,MTL,2,18,45,2016-2017
379,8467361.0,Blair Betts,PHI,C,https://assets.nhle.com/mugs/nhl/20102011/PHI/8467361.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,blairbetts,43,1980-02-16,Edmonton,AB,CAN,CAN,75,210,1998,CGY,2,6,33,2010-2011
380,8467353.0,Nik Antropov,WPG,C,https://assets.nhle.com/mugs/nhl/20122013/WPG/8467353.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,nikantropov,43,1980-02-18,Ust-Kamenogorsk,,KAZ,KAZ,78,245,1998,TOR,1,10,10,2012-2013
381,8468213.0,Jim Vandermeer,SJS,D,https://assets.nhle.com/mugs/nhl/20112012/SJS/8468213.png,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,jimvandermeer,43,1980-02-21,Caroline,AB,CAN,CAN,73,210,-,-,-,-,-,2011-2012
382,8467346.0,Simon Gagne,BOS,L,https://assets.nhle.com/mugs/nhl/20142015/BOS/8467346.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,simongagne,43,1980-02-29,Ste. Foy,QC,CAN,CAN,73,195,1998,PHI,1,22,22,2014-2015
383,8467469.0,Allan Rourke,EDM,D,https://assets.nhle.com/mugs/nhl/20072008/EDM/8467469.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,allanrourke,43,1980-03-06,Mississauga,ON,CAN,CAN,74,215,1998,TOR,6,9,154,2007-2008
384,8468252.0,Eric Godard,PIT,R,https://assets.nhle.com/mugs/nhl/20102011/PIT/8468252.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,ericgodard,43,1980-03-07,Vernon,BC,CAN,CAN,76,222,-,-,-,-,-,2010-2011
385,8468114.0,Douglas Murray,MTL,D,https://assets.nhle.com/mugs/nhl/20132014/MTL/8468114.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,douglasmurray,43,1980-03-12,Bromma,,SWE,SWE,75,240,1999,S.J,8,26,241,2013-2014
386,8470564.0,Joe Motzko,ATL,R,https://assets.nhle.com/mugs/nhl/20082009/ATL/8470564.png,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,joemotzko,43,1980-03-14,Bemidji,MN,USA,USA,72,184,-,-,-,-,-,2008-2009
387,8467352.0,Vitaly Vishnevski,NJD,D,https://assets.nhle.com/mugs/nhl/20072008/NJD/8467352.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,vitalyvishnevski,43,1980-03-18,Kharkov,,UKR,RUS,74,215,1998,ANA,1,5,5,2007-2008
388,8467927.0,Andrew Hutchinson,PIT,D,https://assets.nhle.com/mugs/nhl/20102011/PIT/8467927.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,andrewhutchinson,43,1980-03-24,Evanston,IL,USA,USA,74,195,1999,NSH,2,26,54,2010-2011
389,8467928.0,Doug Janik,DET,D,https://assets.nhle.com/mugs/nhl/20112012/DET/8467928.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,dougjanik,43,1980-03-26,Agawam,MA,USA,USA,74,211,1999,BUF,2,27,55,2011-2012
390,8467428.0,Krys Barch,FLA,R,https://assets.nhle.com/mugs/nhl/20132014/FLA/8467428.png,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,krysbarch,43,1980-03-26,Hamilton,ON,CAN,CAN,74,225,1998,WSH,4,20,106,2013-2014
391,8467545.0,Michael Ryder,NJD,R,https://assets.nhle.com/mugs/nhl/20142015/NJD/8467545.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,michaelryder,43,1980-03-31,Bonavista,NL,CAN,CAN,73,200,1998,MTL,8,16,216,2014-2015
392,8470330.0,Mike Glumac,STL,C,https://assets.nhle.com/mugs/nhl/20072008/STL/8470330.png,https://assets.nhle.com/logos/nhl/svg/STL_20002001-20072008_light.svg,michaelglumac,43,1980-04-05,Niagara Falls,ON,CAN,CAN,74,209,-,-,-,-,-,2007-2008
393,8467408.0,Matt Walker,PHI,D,https://assets.nhle.com/mugs/nhl/20112012/PHI/8467408.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,mattwalker,43,1980-04-07,Beaverlodge,AB,CAN,CAN,76,215,1998,STL,3,25,83,2011-2012
394,8467491.0,Rickard Wallin,TOR,C,https://assets.nhle.com/mugs/nhl/20092010/TOR/8467491.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,rickardwallin,43,1980-04-09,Stockholm,,SWE,SWE,74,195,1998,PHX,6,15,160,2009-2010
395,8467412.0,Alexei Ponikarovsky,NJD,L,https://assets.nhle.com/mugs/nhl/20122013/NJD/8467412.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,alexeiponikarovsky,43,1980-04-09,Kiev,,UKR,UKR,76,225,1998,TOR,4,1,87,2012-2013
396,8468224.0,Sean Avery,NYR,L,https://assets.nhle.com/mugs/nhl/20112012/NYR/8468224.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,seanavery,43,1980-04-10,North York,ON,CAN,CAN,70,195,-,-,-,-,-,2011-2012
397,8468750.0,Micki Dupont,STL,D,https://assets.nhle.com/mugs/nhl/20072008/STL/8468750.png,https://assets.nhle.com/logos/nhl/svg/STL_20002001-20072008_light.svg,mickidupont,43,1980-04-15,Calgary,AB,CAN,CAN,70,186,2000,CGY,9,9,270,2007-2008
398,8467344.0,Robyn Regehr,LAK,D,https://assets.nhle.com/mugs/nhl/20142015/LAK/8467344.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,robynregehr,43,1980-04-19,Recife,,BRA,CAN,75,222,1998,COL,1,19,19,2014-2015
399,8467329.0,Vincent Lecavalier,LAK,C,https://assets.nhle.com/mugs/nhl/20152016/LAK/8467329.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,vincentlecavalier,43,1980-04-21,Ile Bizard,QC,CAN,CAN,76,215,1998,T.B,1,1,1,2015-2016
400,8467348.0,Christian Backman,CBJ,D,https://assets.nhle.com/mugs/nhl/20082009/CBJ/8467348.png,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,christianbackman,43,1980-04-28,Gothenburg,,SWE,SWE,76,210,1998,STL,1,24,24,2008-2009
401,8467422.0,Rob Davison,NJD,D,https://assets.nhle.com/mugs/nhl/20092010/NJD/8467422.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,robdavison,43,1980-05-01,St. Catharines,ON,CAN,CAN,74,215,1998,S.J,4,12,98,2009-2010
402,8467389.0,Brad Richards,DET,C,https://assets.nhle.com/mugs/nhl/20152016/DET/8467389.png,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,bradrichards,43,1980-05-02,Murray Hbr.,PE,CAN,CAN,72,199,1998,T.B,3,6,64,2015-2016
403,8467355.0,Andrew Peters,NJD,L,https://assets.nhle.com/mugs/nhl/20092010/NJD/8467355.png,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,andrewpeters,43,1980-05-05,St. Catharines,ON,CAN,CAN,76,240,1998,BUF,2,7,34,2009-2010
404,8469759.0,Vernon Fiddler,NSH,C,https://assets.nhle.com/mugs/nhl/20162017/NSH/8469759.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,vernonfiddler,43,1980-05-09,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-,2016-2017
405,8467905.0,Michael Ryan,CAR,C,https://assets.nhle.com/mugs/nhl/20082009/CAR/8467905.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,michaelryan,43,1980-05-16,Boston,MA,USA,USA,73,188,1999,DAL,2,4,32,2008-2009
406,8467334.0,Manny Malhotra,MTL,C,https://assets.nhle.com/mugs/nhl/20142015/MTL/8467334.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,mannymalhotra,43,1980-05-18,Mississauga,ON,CAN,CAN,74,207,1998,NYR,1,7,7,2014-2015
407,8471188.0,Andy Wozniewski,BOS,D,https://assets.nhle.com/mugs/nhl/20092010/BOS/8471188.png,https://assets.nhle.com/logos/nhl/svg/BOS_20082009-20222023_light.svg,andywozniewski,43,1980-05-25,Buffalo Grove,IL,USA,USA,77,225,-,-,-,-,-,2009-2010
408,8471206.0,Junior Lessard,TBL,R,https://assets.nhle.com/mugs/nhl/20072008/TBL/8471206.png,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,juniorlessard,43,1980-05-26,St. Joseph De Beauce,QC,CAN,CAN,71,191,-,-,-,-,-,2007-2008
409,8467400.0,Francois Beauchemin,ANA,D,https://assets.nhle.com/mugs/nhl/20172018/ANA/8467400.png,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,francoisbeauchemin,43,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75,2017-2018
410,8468636.0,Greg Zanon,COL,D,https://assets.nhle.com/mugs/nhl/20122013/COL/8468636.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,gregzanon,43,1980-06-05,Burnaby,BC,CAN,CAN,71,201,2000,OTT,5,26,156,2012-2013
411,8467370.0,Mike Fisher,NSH,C,https://assets.nhle.com/mugs/nhl/20172018/NSH/8467370.png,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,michaelfisher,43,1980-06-05,Peterborough,ON,CAN,CAN,73,216,1998,OTT,2,17,44,2017-2018
412,8467365.0,John Erskine,WSH,D,https://assets.nhle.com/mugs/nhl/20132014/WSH/8467365.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,johnerskine,43,1980-06-26,Kingston,ON,CAN,CAN,76,220,1998,DAL,2,12,39,2013-2014
413,8468704.0,Antti Miettinen,WPG,R,https://assets.nhle.com/mugs/nhl/20122013/WPG/8468704.png,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,anttimiettinen,43,1980-07-03,Hämeenlinna,,FIN,FIN,72,190,2000,DAL,7,27,224,2012-2013
414,8467466.0,Trent Hunter,LAK,R,https://assets.nhle.com/mugs/nhl/20112012/LAK/8467466.png,https://assets.nhle.com/logos/nhl/svg/LAK_20112012-20182019_light.svg,trenthunter,43,1980-07-05,Red Deer,AB,CAN,CAN,75,217,1998,ANA,6,5,150,2011-2012
415,8467357.0,Jonathan Cheechoo,OTT,R,https://assets.nhle.com/mugs/nhl/20092010/OTT/8467357.png,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,jonathancheechoo,43,1980-07-15,Moose Factory,ON,CAN,CAN,73,206,1998,S.J,2,2,29,2009-2010
416,8467889.0,David Tanabe,CAR,D,https://assets.nhle.com/mugs/nhl/20072008/CAR/8467889.png,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,davidtanabe,43,1980-07-19,White Bear Lake,MN,USA,USA,73,212,1999,CAR,1,16,16,2007-2008
417,8467583.0,Dean Arsene,EDM,D,https://assets.nhle.com/mugs/nhl/20092010/EDM/8467583.png,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,deanarsene,43,1980-07-20,Murrayville,BC,CAN,CAN,74,205,-,-,-,-,-,2009-2010
418,8467354.0,Dmitri Kalinin,PHX,D,https://assets.nhle.com/mugs/nhl/20082009/PHX/8467354.png,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,dmitrikalinin,43,1980-07-22,Chelyabinsk,,RUS,RUS,75,210,1998,BUF,1,18,18,2008-2009
419,8467917.0,Jordan Leopold,MIN,D,https://assets.nhle.com/mugs/nhl/20142015/MIN/8467917.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,jordanleopold,43,1980-08-03,Golden Valley,MN,USA,USA,73,206,1999,ANA,2,16,44,2014-2015
420,8468575.0,Dominic Moore,TOR,C,https://assets.nhle.com/mugs/nhl/20172018/TOR/8468575.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,dominicmoore,43,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95,2017-2018
421,8467335.0,Mark Bell,ANA,C,https://assets.nhle.com/mugs/nhl/20112012/ANA/8467335.png,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,markbell,43,1980-08-05,St. Pauls,ON,CAN,CAN,76,220,1998,CHI,1,8,8,2011-2012
422,8470896.0,Steve MacIntyre,PIT,L,https://assets.nhle.com/mugs/nhl/20122013/PIT/8470896.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,stevemacintyre,43,1980-08-08,Brock,SK,CAN,CAN,77,250,-,-,-,-,-,2012-2013
423,8468660.0,Darcy Hordichuk,EDM,L,https://assets.nhle.com/mugs/nhl/20122013/EDM/8468660.png,https://assets.nhle.com/logos/nhl/svg/EDM_20112012-20162017_light.svg,darcyhordichuk,43,1980-08-10,Kamsack,SK,CAN,CAN,73,215,2000,ATL,6,13,180,2012-2013
424,8468789.0,Jason Williams,PIT,C,https://assets.nhle.com/mugs/nhl/20112012/PIT/8468789.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,jasonwills,43,1980-08-11,London,ON,CAN,CAN,71,192,-,-,-,-,-,2011-2012
425,8467925.0,Adam Hall,PHI,R,https://assets.nhle.com/mugs/nhl/20132014/PHI/8467925.png,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,adamhall,43,1980-08-14,Kalamazoo,MI,USA,USA,74,212,1999,NSH,2,24,52,2013-2014
426,8467330.0,David Legwand,BUF,C,https://assets.nhle.com/mugs/nhl/20152016/BUF/8467330.png,https://assets.nhle.com/logos/nhl/svg/BUF_20102011-20192020_light.svg,davidlegwand,43,1980-08-17,Detroit,MI,USA,USA,74,207,1998,NSH,1,2,2,2015-2016
427,8467369.0,Ossi Vaananen,VAN,D,https://assets.nhle.com/mugs/nhl/20082009/VAN/8467369.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,ossivaananen,43,1980-08-18,Vantaa,,FIN,FIN,76,215,1998,PHX,2,16,43,2008-2009
428,8467332.0,Bryan Allen,MTL,D,https://assets.nhle.com/mugs/nhl/20142015/MTL/8467332.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,bryanallen,43,1980-08-21,Kingston,ON,CAN,CAN,77,223,1998,VAN,1,4,4,2014-2015
429,8467427.0,Kip Brennan,NYI,L,https://assets.nhle.com/mugs/nhl/20072008/NYI/8467427.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,kipbrennan,43,1980-08-27,Kingston,ON,CAN,CAN,76,230,1998,L.A,4,17,103,2007-2008
430,8467531.0,Jonas Frogren,TOR,D,https://assets.nhle.com/mugs/nhl/20082009/TOR/8467531.png,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,jonasfrogren,43,1980-08-28,Falun,,SWE,SWE,73,189,1998,CGY,8,6,206,2008-2009
431,8467964.0,Mike Comrie,PIT,C,https://assets.nhle.com/mugs/nhl/20102011/PIT/8467964.png,https://assets.nhle.com/logos/nhl/svg/PIT_20062007-20152016_light.svg,michaelcomrie,43,1980-09-11,Edmonton,AB,CAN,CAN,70,185,1999,EDM,3,25,91,2010-2011
432,8467416.0,Josef Vasicek,NYI,C,https://assets.nhle.com/mugs/nhl/20072008/NYI/8467416.png,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,josefvasicek,43,1980-09-12,Havlickuv Brod,,CZE,CZE,77,214,1998,CAR,4,5,91,2007-2008
433,8467876.0,Henrik Sedin,VAN,C,https://assets.nhle.com/mugs/nhl/20172018/VAN/8467876.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,henriksedin,43,1980-09-26,Ornskoldsvik,,SWE,SWE,74,183,1999,VAN,1,3,3,2017-2018
434,8467875.0,Daniel Sedin,VAN,L,https://assets.nhle.com/mugs/nhl/20172018/VAN/8467875.png,https://assets.nhle.com/logos/nhl/svg/VAN_20072008-20182019_light.svg,dannysedin,43,1980-09-26,Ornskoldsvik,,SWE,SWE,73,190,1999,VAN,1,2,2,2017-2018
435,8468498.0,Brooks Orpik,WSH,D,https://assets.nhle.com/mugs/nhl/20182019/WSH/8468498.png,https://assets.nhle.com/logos/nhl/svg/WSH_light.svg,brooksorpik,43,1980-09-26,San Francisco,CA,USA,USA,75,217,2000,PIT,1,18,18,2018-2019
